1040	5583692
1968	4963961
1610	3629252
29473	2945876
1070	2723539
1072	2459906
1066	1981517
1065	1930088
29508	1779307
1032	1706550
29502	1598754
1113	1336777
1171	1076510
29518	1065164
29481	1014160
1232	945673
29542	932222
1183	855557
1124	692817
1122	683211
1158	680091
1137	679774
1163	632053
1254	604206
1911	571981
1093	571648
29538	541328
29550	538231
29551	531952
1117	516288
29549	495096
29552	445762
29555	441900
29491	436690
1284	436541
1245	431358
1206	420408
1422	354670
1168	329539
1146	326788
1164	319813
1328	295921
1321	292929
1054	286484
1056	277219
1458	275553
1115	247037
1330	204155
1228	203256
1227	199343
3521	190444
1675	189864
1098	188236
1420	186641
1327	183777
1603	179716
1210	178871
1532	176545
1482	176387
1639	174797
1274	163434
1392	163431
1418	158281
1757	156736
1461	155570
1518	152100
1083	151392
1427	150980
29493	149519
1133	146105
1224	145535
1119	137366
1358	135547
29492	134004
1086	133289
1792	132877
1102	130658
1088	130571
1034	129862
1167	127072
1450	126369
1495	124561
1150	124411
1172	123960
1546	123780
1031	123239
1429	121143
1522	120235
1152	119807
1130	119736
1042	115656
1161	115299
1567	113457
1292	112094
1188	111092
1448	110292
1135	109342
1343	108964
1062	108404
1044	107244
1398	105345
1350	104384
1312	104261
1169	103328
1507	102136
1050	100947
1481	99906
1030	97994
2706	96194
1162	95265
2807	94063
1633	93708
29476	92428
1452	90183
1589	90179
2212	88197
2830	88069
1149	87840
29478	87528
2480	87122
1186	86422
1080	85380
1848	84547
3734	83988
2080	83592
1401	83402
2186	82836
1058	82662
1114	81084
1521	80719
1120	80156
2218	79642
2037	78028
29477	77782
1039	76583
1738	75930
2027	75196
1046	75195
1051	74564
4070	74498
1927	74029
1647	72484
1619	71273
1474	70853
1684	70776
1500	70579
1181	70437
1509	70188
2035	70168
2075	69522
1369	69390
1309	69383
2018	68189
1265	67482
1636	67454
1318	67347
2444	67221
4802	67004
1827	66615
2603	66004
1504	65826
2242	65100
1283	65068
1037	64884
1069	64487
5476	63890
4014	63804
1512	63237
3258	63013
3298	62946
1808	62816
29475	62698
29474	62347
1930	62178
1289	62125
1160	61922
2328	61444
3737	61362
1476	60969
4286	60872
1243	60723
2686	60584
2062	59721
1268	59607
1904	58558
3076	58326
1038	57735
1061	57675
1347	57123
10328	56571
1753	56280
1541	56190
2055	55939
3624	55128
29484	54977
3324	54518
1716	54273
3419	54098
1597	53938
1241	53913
1631	53723
1539	53495
3893	52611
1430	52503
1036	52184
2562	51932
1219	51321
1059	51250
29494	50482
6010	50449
3703	50299
2138	50285
2764	50283
2755	50197
1148	49259
1082	48702
29486	48077
1510	48007
1573	47913
4609	47802
2187	47429
5177	47190
29487	47104
1935	46972
1457	46951
1620	46907
1197	46724
3014	46203
1153	46118
1208	45189
4842	45083
1029	45080
1047	45006
4396	44967
29479	44804
2116	44732
4195	44566
1063	44413
4311	44372
1673	44351
1864	44336
2983	44182
2063	44029
1505	43838
1811	43785
1761	43681
1052	43665
1513	43640
4041	43601
1180	43515
2169	43432
1077	43276
4303	43232
29497	43210
2824	43018
1055	42914
29532	42888
4072	42767
1396	42617
1081	42542
1045	42394
1108	42325
3064	42289
6888	42239
1073	42132
2254	42111
1706	42109
3761	42063
1465	41912
1475	41910
4642	41650
1064	41635
2264	41593
2115	41393
3035	41290
5295	41252
1151	41017
2433	40944
1828	40708
2815	40592
1067	40531
2198	40505
1090	40341
29482	40310
4127	40295
1084	40288
29480	40275
1502	40186
2074	39947
3466	39885
29485	39736
2991	39618
1256	39597
5477	39546
1501	39466
1845	39395
6213	39260
4980	39115
4732	39097
2450	39057
3231	39054
3494	39023
3758	38964
29489	38841
1176	38780
1489	38663
2007	38475
5166	38406
1290	38332
5117	38081
2622	37719
3460	37611
1390	37400
4767	37356
1576	37266
1240	37233
4885	37200
29495	37093
1049	36999
1071	36725
4001	36721
1741	36578
2211	36294
3243	36035
2517	36003
2175	35929
1924	35830
2248	35747
7055	35725
6981	35647
1770	35542
2839	35426
4426	35374
4776	35253
5693	35234
1395	35160
1087	35109
3708	35044
4994	34965
1956	34947
1281	34854
2466	34846
5426	34765
1535	34753
1472	34724
5392	34661
29503	34608
3586	34486
5077	34483
2401	34466
2355	34402
1106	34287
1263	34281
5445	34221
3826	34053
2452	33915
1909	33875
1822	33841
4796	33693
1092	33670
2179	33632
1544	33597
2515	33575
2959	33561
3163	33423
3606	33217
1975	33199
2379	33165
1984	33026
1428	32863
1035	32838
1926	32831
4931	32812
1259	32763
6165	32692
1096	32591
4618	32431
4290	32419
1129	32358
1246	32314
1277	32313
29483	32256
5928	32229
2773	32148
1125	32059
1233	31932
3833	31878
29490	31730
1411	31721
1823	31673
1089	31654
2257	31526
1076	31513
1744	31485
1862	31205
1178	31164
2451	31142
1557	31125
4665	31035
1806	31017
1983	31006
2163	30918
1142	30916
3122	30910
2200	30902
1444	30819
1091	30769
2077	30695
2294	30693
6121	30639
2447	30500
3191	30459
1821	30258
2509	30214
7786	30175
2031	30172
1079	30078
2898	30006
3301	29998
4261	29946
1107	29911
1	29865
6335	29845
1053	29687
3141	29654
1043	29621
4104	29554
5197	29550
1279	29490
2730	29477
1346	29457
3782	29402
6200	29388
4677	29352
4378	29296
5717	29223
1559	29204
3936	29107
1635	29067
2155	29038
1566	28996
1989	28940
1844	28889
1109	28855
2100	28822
29488	28816
10503	28765
2756	28624
4673	28619
1128	28558
2598	28543
4565	28496
2970	28463
6382	28351
3686	28248
1837	28099
4313	28089
1375	28065
2849	27933
4566	27916
3226	27857
1787	27830
1136	27616
2820	27581
1118	27525
1068	27516
2630	27451
6085	27422
3376	27413
1896	27347
4106	27275
3253	27153
1436	27085
2588	26953
1253	26763
1894	26716
1831	26637
1121	26563
4397	26556
6551	26478
1335	26399
1094	26392
2750	26346
1362	26316
1247	26284
5293	26263
2156	26235
2349	26222
5262	26198
2239	26188
1310	26174
1364	26092
1252	25983
2538	25965
1249	25844
3056	25838
3155	25812
3229	25804
1262	25628
1851	25612
2432	25558
4910	25519
9773	25494
1778	25493
5068	25472
1288	25472
3984	25464
1370	25387
2439	25365
6568	25346
5653	25344
1173	25338
8403	25337
4573	25320
1680	25315
3495	25201
5153	25178
2528	25034
3563	25020
1194	24969
4809	24931
1584	24888
3519	24864
4452	24851
1538	24782
4990	24736
2105	24731
4120	24708
1276	24678
1170	24659
1143	24604
5009	24510
1250	24445
4485	24442
2351	24342
2103	24323
2838	24274
2192	24089
29496	24035
7164	24034
1234	24015
2073	23911
2250	23889
2846	23876
2339	23805
4163	23731
4504	23620
4791	23558
1315	23553
1134	23552
4285	23506
3608	23502
5021	23481
1033	23455
3668	23452
1517	23418
1385	23403
2317	23362
3870	23286
2836	23215
3264	23191
1643	23191
2217	23159
2066	23158
2513	23144
4107	23130
1097	23106
29536	23078
1085	23076
5543	23075
1936	23062
2033	23033
1651	23002
7531	22963
2504	22956
6513	22901
1145	22800
10024	22796
4422	22787
1159	22771
4276	22770
3430	22682
3792	22536
7354	22491
10132	22375
1199	22312
1478	22301
4435	22228
1317	22166
1147	22157
1769	22145
4888	22140
2664	22133
12064	22093
2673	22069
2181	22058
2252	22052
7662	22011
1614	21988
3707	21952
1157	21926
3725	21876
3260	21806
3189	21798
3389	21763
1193	21738
3490	21705
12243	21648
1871	21585
1814	21435
6237	21429
3908	21405
9952	21398
1273	21397
5603	21388
3863	21386
7432	21356
3140	21295
5014	21257
1678	21239
1605	21172
2587	21162
2981	21159
5257	21143
2876	21141
4461	21049
4108	21049
7419	21035
1972	20858
2021	20821
5565	20796
13376	20770
1223	20752
8336	20729
1258	20682
1179	20665
3370	20662
4360	20634
6203	20613
4138	20559
5615	20521
1306	20511
5165	20502
4652	20476
8862	20469
4867	20465
6970	20453
5853	20362
2902	20361
4653	20350
4709	20347
6896	20341
2438	20329
4222	20260
2093	20247
1138	20247
1141	20240
5042	20228
1314	20183
1947	20174
3390	20173
3204	20160
5050	20145
4646	20121
1248	20069
1349	20060
2734	20019
3441	19999
3876	19957
2521	19944
3627	19906
2148	19905
6933	19826
2507	19822
1075	19810
1579	19788
1847	19771
3538	19763
9427	19645
1661	19635
1394	19619
7772	19576
2472	19573
5348	19562
5816	19560
2701	19532
3546	19497
9386	19479
4627	19423
5120	19418
1361	19368
5788	19337
1740	19334
2366	19330
1372	19219
3094	19216
2071	19202
3016	19167
9343	19162
5854	19106
4886	19092
8860	19082
1791	19067
25746	19058
3366	19054
5836	19049
2712	19043
5729	19042
2087	19031
26021	19008
8124	19005
1305	19001
2136	18980
2332	18923
8653	18919
2268	18906
4826	18879
6885	18873
5123	18845
6151	18837
2941	18796
5885	18780
2113	18728
29511	18660
5931	18632
6459	18623
1131	18609
1835	18499
7439	18470
1958	18461
6350	18456
2952	18428
6241	18367
3982	18336
29512	18321
3248	18315
1796	18314
3126	18309
22025	18273
2396	18211
3352	18184
1101	18133
10696	18117
1099	18068
2171	18052
4213	18043
2893	18043
2793	18003
7508	17973
3006	17959
2422	17952
1453	17950
5493	17941
6946	17928
6788	17926
2134	17918
1363	17917
4006	17905
3455	17840
6820	17834
1301	17799
4337	17798
2094	17798
4421	17793
2559	17792
1449	17783
2955	17779
5185	17769
7270	17766
1354	17744
10740	17722
5060	17718
2611	17703
2236	17698
1591	17659
1686	17656
1617	17641
7871	17640
8102	17594
4066	17593
3542	17588
5264	17583
3293	17583
1344	17583
3587	17581
5286	17524
7727	17483
3720	17470
2291	17443
1261	17443
29528	17441
4051	17408
1207	17408
2829	17365
1212	17365
1048	17345
4363	17330
2719	17322
4958	17317
3843	17314
5231	17256
4819	17216
2990	17216
4678	17212
2937	17193
3321	17179
4654	17178
1404	17163
3077	17157
6709	17126
3095	17111
9491	17089
6419	17084
5362	17057
9181	17054
1632	17053
1266	17032
5155	17009
1986	16991
4287	16988
4182	16966
1296	16956
1672	16936
1140	16905
1104	16883
6542	16872
2377	16872
5406	16861
3735	16804
3440	16800
1244	16765
8136	16726
2929	16718
1842	16706
5545	16697
2111	16661
1060	16641
2512	16632
3760	16621
5311	16589
5657	16456
2614	16453
9162	16434
6198	16434
3046	16414
1849	16410
2121	16399
3978	16398
5691	16395
3473	16362
3678	16361
3431	16350
1797	16350
5350	16309
6227	16288
1191	16279
2300	16260
1297	16258
3885	16230
2602	16216
29509	16194
4420	16173
12228	16160
1393	16157
1338	16119
4966	16114
1594	16114
4223	16098
3711	16084
1126	16077
6685	16061
1562	16005
1322	15985
2468	15982
1771	15972
1184	15970
5960	15939
5611	15939
3616	15939
1255	15919
4288	15914
4918	15912
4835	15905
1192	15894
1257	15872
5355	15869
3677	15850
2618	15848
11574	15807
2963	15803
2274	15798
2457	15766
4482	15759
1334	15752
1965	15746
29533	15742
1818	15729
6142	15719
3547	15713
1763	15706
3286	15704
4559	15673
1780	15663
7312	15656
3365	15640
14737	15623
7576	15622
6149	15617
10804	15591
4625	15556
11736	15550
6238	15521
7148	15489
1708	15457
3609	15451
1990	15450
7105	15414
2426	15412
3256	15406
5142	15405
5016	15393
1892	15391
1198	15384
4169	15378
1174	15368
5169	15354
1789	15336
6079	15330
1800	15305
13294	15305
3038	15300
2084	15290
3197	15276
4416	15263
5438	15262
3507	15261
2567	15233
5919	15225
3381	15220
3508	15217
1235	15205
5851	15202
2353	15196
