279	5576132
1154	4963961
659	3629245
220	2902372
315	2723390
323	2459850
311	1977040
304	1901151
16	1779307
264	1683729
15	1598754
330	1333475
572	1075875
17	1065164
364	945670
24	932222
576	846262
82	843061
389	688705
429	679774
369	677134
438	676394
448	631040
553	601019
873	571980
320	571628
18	541328
20	538231
23	531952
374	514786
19	495096
21	445762
22	441900
806	436541
504	431358
518	417477
13	365885
1033	354553
432	326740
566	320885
458	309468
1030	292913
758	288962
892	275552
387	239180
714	203870
525	203257
537	195846
2587	190444
1156	189604
862	186395
1083	179716
1059	179680
1365	176545
549	176387
1181	174797
476	168154
614	163434
825	163415
1378	156683
879	155570
1012	152100
702	150727
11	149519
1260	148653
419	145535
362	140663
807	135547
358	132450
1283	130807
1035	126369
882	124440
1119	123291
1084	121154
1008	113456
803	110117
916	108938
339	106327
979	102033
1340	101855
678	100397
1435	99906
700	97073
2337	96194
705	94030
1172	93708
911	90183
1091	90179
1809	89531
291	88835
1948	88197
2937	87394
2326	87120
425	86091
1429	84546
1393	83595
1913	82325
501	82310
1865	78028
287	76688
4531	76537
328	75634
1741	75193
1380	74653
386	74162
1573	73699
3200	73230
1532	72298
1042	71923
1096	71245
608	70578
1045	70181
1635	70168
1483	69522
1105	68930
431	68600
730	68362
1660	68189
1221	67303
2086	67221
356	66954
1526	66549
2348	66004
472	65347
5492	65026
422	64981
8017	63890
6116	63804
444	63575
479	63367
646	63047
2670	63013
350	62919
1959	62815
1372	62579
1052	62380
949	62191
4636	61934
1632	61625
2176	61401
3639	61340
4013	60872
1212	59467
902	59060
3040	58325
2083	56839
393	56600
9234	56571
1053	56190
1657	55940
1634	55475
3807	55128
773	54660
3693	54385
388	54278
3881	54099
1410	53938
1521	53719
434	53167
6009	52610
975	52213
355	51918
5880	50449
261	50332
4124	50299
2932	50293
3080	50284
2598	50197
547	50019
1899	49065
451	48748
88	48583
263	48076
835	47897
296	47612
3526	47595
64	47390
7855	47188
2411	47133
1493	46972
276	46831
400	46723
467	46565
258	46162
83	45711
1730	45620
288	45202
6122	45083
1852	44732
278	44681
4627	44562
72	44461
4180	44372
1251	44351
1576	44335
1182	43907
1075	43837
1231	43665
6156	43642
2163	43432
13136	43232
3217	43170
3867	43018
468	42515
1293	42361
2701	42289
990	42116
4354	42059
894	41875
1007	41834
794	41744
3949	41650
4337	41575
619	41344
3156	41290
6527	41251
3757	41141
285	40855
1584	40605
1817	40505
4236	40295
1515	40121
2379	39946
3082	39885
312	39813
1550	39572
2279	39546
508	39464
9294	39260
1473	39210
5534	39118
5004	39007
2274	38979
3283	38964
647	38807
1018	38475
5768	38405
6702	38081
1495	37753
2474	37719
4116	37614
3175	37614
268	37574
5470	37478
5813	37356
4787	37125
686	37041
1103	36812
738	36480
4261	36391
3460	36035
3668	35941
2115	35747
10200	35721
11954	35631
506	35379
6652	35233
4152	35064
6342	34965
1753	34947
2441	34846
421	34844
5230	34765
6058	34661
3118	34486
1128	34478
1992	34395
1874	34291
6139	34221
1590	34161
4843	34119
301	33956
829	33949
3197	33901
1849	33876
2272	33807
4882	33735
1555	33576
2765	33574
3033	33346
277	33138
7055	33122
685	32926
8284	32870
2114	32823
1101	32722
1828	32720
7481	32692
3216	32679
6069	32617
4743	32602
2503	32429
6941	32229
2997	32149
3143	31748
68	31593
409	31570
1431	31549
1887	31280
398	31259
3868	31029
1602	31006
1846	30918
1281	30915
1850	30904
78	30831
3255	30714
2058	30688
7400	30639
1790	30500
1879	30377
2613	30214
1537	30210
9419	30175
2953	30129
5938	30114
4024	29946
910	29900
380	29726
9806	29723
292	29699
2878	29654
5644	29554
5798	29549
3598	29402
7892	29388
5301	29375
5055	29287
8585	29219
4545	29112
3179	29040
3309	29026
2619	29013
1549	28889
3015	28796
274	28794
1486	28627
3476	28619
2849	28463
269	28382
4879	28351
2009	28271
4764	28089
305	28082
1616	28057
653	27931
2766	27924
2432	27923
1909	27829
498	27611
3108	27609
584	27504
3364	27457
8570	27422
3545	27413
3613	27275
3697	27271
300	27239
1496	27157
2906	27089
4268	26951
1752	26832
84	26707
4312	26693
9448	26476
609	26399
4623	26322
6509	26263
4741	26198
309	26035
1352	25988
2205	25879
2355	25870
3432	25804
817	25782
3776	25763
1527	25718
2311	25706
13458	25705
1896	25690
2421	25558
7726	25519
10984	25494
6364	25475
436	25374
2041	25365
9710	25359
808	25348
5670	25344
10328	25342
4311	25316
3635	25201
582	25199
2781	25178
645	25164
2155	25163
2308	25099
1824	25034
4279	25020
4168	24986
2319	24864
4221	24709
7148	24676
71	24616
5326	24510
76	24406
7946	24319
3498	24274
266	24107
2661	23876
6210	23875
6551	23732
267	23723
1459	23699
74	23580
5976	23558
5927	23481
3822	23449
2805	23330
1417	23304
883	23285
3937	23215
2813	23191
2310	23180
10948	23139
2309	23113
4652	23075
482	23072
657	23071
2990	23064
8947	22963
1973	22899
1863	22807
10982	22796
5558	22787
77	22706
6290	22694
3359	22638
3720	22634
2924	22536
12433	22375
295	22331
4428	22236
4752	22228
3146	22136
17727	22093
1667	22058
2581	22052
1968	22045
10548	22033
8437	22011
4220	21873
3259	21806
3039	21798
331	21769
5561	21705
14135	21648
2790	21647
67	21612
89	21464
6277	21429
650	21420
2142	21411
6981	21405
11674	21398
6931	21392
8330	21351
2473	21280
1246	21238
1598	21137
3840	21049
1290	21014
6335	20989
2686	20966
3754	20952
259	20882
10482	20772
3940	20734
14616	20729
536	20715
7801	20690
329	20665
2524	20662
3251	20607
3951	20559
1102	20536
8469	20520
5068	20502
13011	20469
7881	20453
3753	20362
2265	20347
5766	20341
273	20321
2003	20305
12375	20278
3681	20260
3234	20163
2841	20160
65	20141
809	20112
5344	20066
3941	19999
4401	19966
3123	19944
8063	19903
4961	19881
8953	19826
1674	19821
6476	19761
8049	19714
372	19688
10342	19645
14489	19637
4438	19605
1661	19594
7228	19576
8643	19560
3164	19543
3208	19520
3347	19496
3465	19423
5159	19417
5671	19337
517	19322
470	19217
3085	19176
12425	19162
5257	19092
10769	19081
2244	19067
1265	19065
17744	19058
3884	19054
8110	19042
6272	19040
2238	19030
265	18987
642	18984
6686	18928
10660	18919
10223	18873
2884	18856
4948	18845
5540	18837
4217	18780
777	18712
6326	18652
5779	18594
2480	18555
9857	18537
342	18534
354	18510
307	18483
8094	18470
7425	18456
5636	18387
6814	18367
2952	18341
4429	18336
550	18287
34048	18273
2188	18240
567	18221
2632	18216
585	18012
9555	17973
9536	17951
1707	17945
9723	17928
9465	17923
6553	17852
8756	17834
2393	17817
3501	17796
4378	17793
2487	17779
5313	17765
13369	17719
4462	17718
3381	17698
2014	17690
753	17656
6021	17640
8881	17594
3855	17588
3198	17583
5256	17524
349	17500
847	17489
9583	17483
367	17475
75	17470
293	17349
6635	17348
3691	17329
4419	17317
2477	17316
70	17313
4185	17297
7541	17217
2088	17212
4586	17198
6088	17183
3694	17178
4231	17173
3786	17154
6957	17126
4158	17114
3055	17111
14122	17089
7407	17084
316	17046
5411	17009
4518	16988
812	16986
16194	16976
86	16964
6798	16929
352	16882
6481	16861
3100	16849
3729	16834
5485	16830
4065	16813
4678	16782
272	16770
1205	16739
8145	16726
2363	16633
2070	16616
1917	16601
5619	16589
275	16506
2329	16486
7042	16454
6430	16431
2989	16414
4751	16398
8930	16395
4815	16361
3800	16350
480	16327
3042	16326
3746	16259
8056	16241
7937	16236
16362	16160
6439	16114
4796	16112
2747	16098
3887	16084
9487	16072
4614	16054
633	16028
1062	15996
5099	15995
404	15945
3265	15939
9625	15938
1967	15929
752	15912
8811	15871
5555	15869
13214	15807
7216	15788
2356	15768
5193	15759
6388	15719
1446	15715
4558	15713
4278	15671
1538	15669
1449	15662
5557	15656
16548	15623
324	15621
9223	15617
1736	15602
11737	15591
17599	15577
3897	15556
603	15523
7107	15518
8086	15489
3908	15481
1599	15481
1933	15463
1142	15438
9497	15435
6109	15415
728	15407
7117	15393
2182	15356
3041	15326
1490	15305
14766	15305
811	15282
4329	15280
3245	15276
294	15273
4910	15272
5420	15262
3238	15261
1492	15261
402	15247
3512	15229
5461	15225
4829	15220
6974	15202
5537	15161
1581	15119
81	15115
9099	15094
2987	15079
8397	15057
22698	15050
1558	15041
281	15035
580	15034
596	15022
6038	14986
8473	14970
3110	14962
5235	14949
6515	14937
4201	14922
7403	14915
613	14915
16886	14896
2270	14812
17715	14803
2732	14795
13390	14789
6022	14765
337	14740
8789	14718
10859	14702
4505	14633
855	14615
5163	14612
289	14548
832	14534
11585	14519
5836	14509
6554	14492
2210	14481
22713	14462
6311	14461
321	14442
370	14408
73	14393
1787	14371
12575	14341
299	14329
4357	14312
33961	14310
13627	14310
6188	14309
12560	14305
3210	14302
2390	14262
351	14243
12922	14241
819	14212
4795	14212
4115	14210
6323	14203
6946	14149
6398	14127
8060	14090
1191	14071
1910	14058
6898	14046
5135	13991
6252	13988
9043	13978
5488	13976
7513	13950
7538	13945
6849	13945
8568	13889
3281	13830
7772	13807
10861	13801
1803	13799
85	13798
963	13795
3204	13771
4420	13768
16115	13766
5473	13705
8426	13704
4056	13700
6788	13695
15102	13684
18070	13678
7945	13664
2500	13663
6552	13643
1882	13604
318	13594
2157	13594
1931	13593
9575	13578
5542	13553
26736	13553
5089	13550
66	13505
4862	13503
1095	13488
2863	13481
1671	13475
5795	13465
5112	13465
36286	13443
3731	13420
9482	13417
336	13409
2254	13386
6519	13385
6774	13381
453	13381
5807	13353
19036	13333
14927	13321
14029	13301
1032	13266
36375	13254
15072	13248
5823	13247
2566	13236
7172	13232
435	13206
11108	13200
7679	13195
1969	13190
4050	13188
2297	13176
69	13158
18172	13153
804	13103
10926	13096
859	13083
1466	13070
3946	13060
930	13057
5512	13037
48684	13030
332	13010
11094	13009
1047	13000
8153	12998
3738	12950
8817	12922
6864	12921
11457	12901
973	12892
359	12852
658	12841
2948	12841
4633	12840
724	12832
5025	12830
10717	12827
452	12817
8499	12796
8622	12777
3271	12753
2664	12735
1644	12729
6944	12726
1140	12723
9082	12720
28492	12701
2484	12686
282	12657
663	12646
1579	12621
7043	12619
3931	12617
3322	12599
6785	12571
7391	12536
3017	12530
1424	12522
2087	12517
3403	12496
9145	12489
303	12486
4778	12445
2518	12439
4889	12437
3229	12435
1477	12407
8597	12397
79	12396
4774	12390
1536	12373
4935	12366
782	12360
11627	12358
12351	12347
5302	12337
2525	12336
17318	12329
4641	12320
2823	12309
1606	12293
2567	12289
326	12283
2876	12278
1947	12203
8513	12196
5424	12191
5479	12182
2926	12175
8188	12172
1506	12166
5086	12158
2331	12158
8964	12144
5380	12134
15540	12129
2382	12117
9856	12098
8818	12095
8379	12065
343	12061
11044	12054
10720	12054
7179	12044
6747	12040
4453	12040
14633	12039
6938	12026
2734	12025
4092	12017
7401	12014
610	11998
8523	11990
290	11990
1697	11973
1186	11959
7167	11953
7154	11951
937	11908
4647	11894
13648	11894
6693	11874
424	11867
5456	11866
11514	11865
3590	11853
5203	11852
11660	11851
6424	11842
3117	11831
4588	11819
884	11781
5124	11780
283	11778
4722	11764
5128	11762
10641	11746
12271	11736
827	11730
5107	11730
347	11725
5604	11719
3984	11709
2968	11709
8711	11708
5016	11700
3772	11694
3395	11687
3853	11670
3421	11670
11523	11624
10734	11612
6489	11611
10867	11597
7748	11591
4522	11591
9572	11589
6157	11585
5904	11570
3084	11558
2669	11548
1268	11536
1597	11523
4264	11521
3362	11511
1087	11502
2938	11489
9126	11485
14164	11471
4709	11469
3267	11442
9154	11440
9396	11439
9257	11437
5990	11405
11465	11401
4126	11394
3684	11392
18494	11384
7496	11358
3119	11352
11732	11337
8108	11334
17795	11312
956	11310
8778	11306
7025	11294
460	11291
11867	11269
3220	11266
3920	11249
5310	11240
17306	11240
5480	11223
13224	11222
1127	11222
14418	11218
2025	11205
4265	11197
11477	11191
4628	11174
6223	11156
672	11148
7329	11133
11691	11129
12943	11112
308	11104
4933	11074
9664	11073
23283	11059
23149	11059
3942	11046
8131	11015
10454	11003
2562	10995
4583	10974
4929	10966
18621	10931
11827	10929
2578	10926
4282	10921
10636	10917
3266	10894
459	10877
15271	10873
7262	10872
4143	10843
7263	10838
4767	10834
12989	10812
1416	10798
3240	10787
437	10779
20822	10757
9656	10749
2783	10746
17770	10726
1163	10722
2097	10717
6853	10698
10471	10676
3303	10666
10987	10664
1379	10663
7324	10657
7199	10653
14425	10648
9380	10636
943	10635
481	10626
14796	10626
16065	10624
1194	10603
3410	10561
2463	10540
6916	10530
2400	10526
4344	10502
10981	10495
8887	10485
3607	10476
25099	10474
15154	10466
3054	10463
8084	10439
2143	10439
3218	10437
461	10430
3188	10429
12751	10421
12804	10403
7230	10390
10602	10378
391	10369
10304	10364
4303	10361
9803	10347
6239	10347
5570	10338
7009	10332
7248	10330
7147	10329
8554	10326
5792	10318
10024	10316
8999	10312
6884	10302
19390	10296
8910	10289
384	10279
12224	10273
21891	10252
1330	10251
21328	10250
5116	10235
2033	10229
10173	10223
524	10206
4320	10204
13658	10198
8453	10193
656	10183
1855	10180
10557	10178
1651	10171
5944	10170
7203	10168
306	10152
509	10146
8353	10140
360	10140
9074	10114
357	10098
4994	10089
31243	10085
5021	10081
1988	10077
22658	10072
5080	10059
12909	10043
7707	10036
17006	10033
2825	10032
7211	10023
10244	10018
541	10011
487	10005
5497	10004
8876	9999
3550	9988
4128	9986
3308	9985
13187	9982
745	9972
2814	9971
8364	9965
6059	9963
5577	9963
11351	9962
4565	9959
5382	9957
16851	9941
32	9922
10008	9917
5435	9905
3139	9902
13918	9895
10140	9887
4345	9885
6623	9876
632	9872
8187	9867
66193	9866
8450	9865
3412	9848
17702	9837
5220	9836
8458	9804
1039	9793
9759	9786
16462	9785
3425	9781
1160	9774
1561	9769
3687	9759
7743	9754
5810	9743
1682	9737
3579	9735
4658	9734
6118	9727
14856	9721
6660	9715
10993	9706
1482	9701
10689	9700
